CVE-2011-2161;8312e3fc9041027a33c8bc667bb99740fdf41dd5;libavformat/ape.c;2011-03-16 12:53:52+01:00;2011-05-20T22:55Z
CVE-2011-2182;cae13fe4cc3f24820ffb990c09110626837e85d4;fs/partitions/ldm.c;2011-05-20 16:40:36-07:00;2012-06-13T10:24Z
CVE-2011-2183;2b472611a32a72f4a118c069c2d62a1a3f087afd;mm/ksm.c;2011-06-15 20:04:02-07:00;2012-06-13T10:24Z
CVE-2011-2208;21c5977a836e399fc710ff2c5367845ed5c2527f;arch/alpha/kernel/osf_sys.c;2011-06-15 20:04:02-07:00;2012-06-13T10:24Z
CVE-2011-2209;21c5977a836e399fc710ff2c5367845ed5c2527f;arch/alpha/kernel/osf_sys.c;2011-06-15 20:04:02-07:00;2012-06-13T10:24Z
CVE-2011-2210;21c5977a836e399fc710ff2c5367845ed5c2527f;arch/alpha/kernel/osf_sys.c;2011-06-15 20:04:02-07:00;2012-06-13T10:24Z
CVE-2011-2211;21c5977a836e399fc710ff2c5367845ed5c2527f;arch/alpha/kernel/osf_sys.c;2011-06-15 20:04:02-07:00;2012-06-13T10:24Z
CVE-2011-2482;ea2bc483ff5caada7c4aa0d5fbf87d3a6590273d;net/sctp/socket.c;2007-04-17 13:13:37-07:00;2013-06-08T13:05Z
CVE-2011-2493;0449641130f5652b344ef6fa39fa019d7e94660a;fs/ext4/super.c;2011-04-05 19:55:28-04:00;2012-06-13T10:24Z
CVE-2011-2494;1a51410abe7d0ee4b1d112780f46df87d3621043;kernel/taskstats.c;2011-09-19 17:04:37-07:00;2012-06-13T10:24Z
CVE-2011-2495;1d1221f375c94ef961ba8574ac4f85c8870ddd51;fs/proc/base.c;2011-06-28 09:39:11-07:00;2012-06-13T10:24Z
CVE-2011-2496;982134ba62618c2d69fbbbd166d0a11ee3b7e3d8;mm/mremap.c;2011-04-07 07:35:51-07:00;2012-06-13T10:24Z
CVE-2011-2517;208c72f4fe44fe09577e7975ba0e7fa0278f3d03;net/wireless/nl80211.c;2011-05-26 15:43:28-04:00;2012-05-24T23:55Z
CVE-2011-2518;4e78c724d47e2342aa8fde61f6b8536f662f795f;security/tomoyo/mount.c;2011-06-14 15:18:42+10:00;2012-05-24T23:55Z
CVE-2011-2521;fc66c5210ec2539e800e87d7b3a985323c7be96e;arch/x86/kernel/cpu/perf_event.c;2011-03-19 19:00:49+01:00;2012-05-24T23:55Z
CVE-2011-2707;0d0138ebe24b94065580bd2601f8bb7eb6152f56;arch/xtensa/kernel/ptrace.c;2011-07-25 20:57:07-07:00;2012-05-24T23:55Z
CVE-2011-2765;554e095a62c4412c91f981e72fd34a936ac2bf1e;Pyro/ext/daemonizer.py;2011-09-01 13:32:40+00:00;2018-08-20T13:29Z
CVE-2011-2905;aba8d056078e47350d85b06a9cabd5afcc4b72ea;tools/perf/util/config.c;2011-08-08 09:46:32-03:00;2013-03-01T12:37Z
CVE-2011-2906;b5b515445f4f5a905c5dd27e6e682868ccd6c09d;drivers/scsi/pmcraid.c;2011-07-27 17:26:21+04:00;2012-05-24T23:55Z
CVE-2011-2909;819cbb120eaec7e014e5abd029260db1ca8c5735;drivers/staging/comedi/comedi_fops.c;2011-07-05 09:24:18-07:00;2014-02-15T14:57Z
CVE-2011-3178;cbfe2ed36dd77c0843702935dea7f914bb599201;src/webui/app/controllers/project_controller.rb;2011-09-02 14:50:54+02:00;2018-03-20T18:29Z
CVE-2011-3180;f0f74b3f6ac6d47f7919aa9db380c0ad41ffe55f;modules/KIWIRoot.pm;2011-10-21 16:43:56+02:00;2014-04-16T18:37Z
CVE-2011-3191;9438fabb73eb48055b58b89fc51e0bc4db22fabd;fs/cifs/cifssmb.c;2011-09-19 21:14:40-05:00;2012-05-24T23:55Z
CVE-2011-3346;103b40f51e4012b3b0ad20f615562a1806d7f49a;hw/scsi-disk.c;2011-09-20 12:27:43+02:00;2014-04-01T06:35Z
CVE-2011-3353;c2183d1e9b3f313dd8ba2b1b0197c8d9fb86a7ae;fs/fuse/dev.c;2011-08-24 10:20:17+02:00;2012-05-24T23:55Z
CVE-2011-3363;70945643722ffeac779d2529a348f99567fa5c33;fs/cifs/connect.c;2011-04-12 00:52:08+00:00;2012-05-24T23:55Z
CVE-2011-3371;dd50a50a2760f10bd2d09814e30af4b36052ca6d;include/functions.php;2011-09-18 10:10:01+07:00;2011-10-02T20:55Z
CVE-2011-3592;2f28ce9c800274190418da0945ce3647d36e1db6;js/sql.js;2011-09-02 13:00:33-04:00;2014-12-26T02:59Z
CVE-2011-3602;92e22ca23e52066da2258df8c76a2dca8a428bcc;device-linux.c;2011-10-04 00:33:15-07:00;2014-04-27T21:55Z
CVE-2011-3619;a5b2c5b2ad5853591a6cac6134cd0f599a720865;security/apparmor/lsm.c;2011-06-01 13:07:03+10:00;2013-06-08T13:05Z
CVE-2011-3637;76597cd31470fa130784c78fadb4dab2e624a723;fs/proc/task_mmu.c;2011-03-27 19:09:29-07:00;2012-05-17T11:00Z
CVE-2011-3638;667eff35a1f56fa74ce98a0c7c29a40adc1ba4e3;fs/ext4/extents.c;2011-05-03 12:25:07-04:00;2013-03-01T12:37Z
CVE-2011-4080;bfdc0b497faa82a0ba2f9dddcf109231dd519fcc;kernel/sysctl.c;2011-03-23 19:46:54-07:00;2012-05-24T23:55Z
CVE-2011-4081;7ed47b7d142ec99ad6880bbbec51e9f12b3af74c;crypto/ghash-generic.c;2011-10-21 13:18:42+02:00;2012-05-24T23:55Z
CVE-2011-4086;15291164b22a357cb211b618adfef4fa82fc0de3;fs/jbd2/transaction.c;2012-02-20 17:53:01-05:00;2012-07-03T16:40Z
CVE-2011-4087;f8e9881c2aef1e982e5abc25c046820cd0b7cf64;net/bridge/br_netfilter.c;2011-04-12 13:39:14-07:00;2013-06-08T13:05Z
CVE-2011-4104;e8af315211b07c8f48f32a063233cc3f76dd5bc2;tastypie/serializers.py;2011-10-28 01:36:57-05:00;2014-10-27T01:55Z
CVE-2011-4326;a9cf73ea7ff78f52662c8658d93c226effbbedde;net/ipv6/udp.c;2011-04-21 10:39:10-07:00;2012-05-17T11:00Z
CVE-2011-4348;ae53b5bd77719fed58086c5be60ce4f22bffe1c6;net/sctp/input.c;2009-01-22 14:53:23-08:00;2013-06-08T13:05Z
CVE-2011-4594;bc909d9ddbf7778371e36a651d6e4194b1cc7d4c;net/socket.c;2011-08-24 19:45:03-07:00;2012-05-17T11:00Z
CVE-2011-4604;b5a1eeef04cc7859f34dec9b72ea1b28e4aba07c;net/batman-adv/icmp_socket.c;2011-12-12 19:11:07+08:00;2013-06-07T14:03Z
CVE-2011-4715;8ea6f7bc37d05a9ec25b5afbea011cf9de5f1e49;C4/Output.pm;2011-11-25 00:16:12-08:00;2011-12-08T19:55Z
CVE-2011-4913;be20250c13f88375345ad99950190685eda51eb8;net/rose/rose_subr.c;2011-03-27 17:59:03-07:00;2012-06-21T23:55Z
CVE-2011-4966;1b1ec5ce75e224bd1755650c18ccdaa6dc53e605;src/modules/rlm_unix/rlm_unix.c;2012-02-07 21:00:38+01:00;2013-03-12T23:55Z
CVE-2011-5018;59f81ea6bd8ef96c04a706a3ca453cd656284faa;Kwf/Exception/Abstract.php;2011-11-21 11:48:12+01:00;2020-01-08T23:15Z
CVE-2011-5098;33f0e9c58bbf047e1b401a834f3abfe72d9a8947;chef-server-api/app/controllers/clients.rb;2011-10-29 19:08:47-07:00;2012-08-08T10:26Z
CVE-2011-5321;c290f8358acaeffd8e0c551ddcc24d1206143376;drivers/tty/tty_io.c;2011-10-18 14:22:36-07:00;2016-05-02T10:59Z
CVE-2011-5327;12f09ccb4612734a53e47ed5302e0479c10a50f8;drivers/target/loopback/tcm_loop.c;2011-07-22 09:37:46+00:00;2019-07-27T22:15Z
CVE-2012-0033;11508aa72efab4fad0dbd8292b9614d9371b20a9;modules/bouncedcc.cpp;2012-01-01 00:47:01+07:00;2014-04-08T14:22Z
CVE-2012-0038;093019cf1b18dd31b2c3b77acce4e000e2cbc9ce;fs/xfs/xfs_acl.c;2011-12-16 15:17:42-06:00;2012-05-17T11:00Z
CVE-2012-0207;a8c1f65c79cbbb2f7da782d4c9d15639a9b94b27;net/ipv4/igmp.c;2012-01-09 14:06:46-08:00;2012-05-17T11:00Z
CVE-2012-0807;73b1968ee30f6d9d2dae497544b910e68e114bfa;header.c;2012-01-14 09:44:17+01:00;2012-01-27T00:55Z
CVE-2012-0957;2702b1526c7278c4d65d78de209a465d4de2885e;kernel/sys.c;2012-10-19 14:07:47-07:00;2012-12-21T11:47Z
CVE-2012-1013;c5be6209311d4a8f10fda37d0d3f876c1b33b77b;src/lib/kadm5/srv/svr_principal.c;2012-05-29 14:10:27-04:00;2012-06-07T19:55Z
CVE-2012-1107;77d61c6eca4d08b9b025738acf6b926cc750db23;taglib/ape/apeproperties.cpp;2012-03-04 11:51:05+01:00;2012-09-06T18:55Z
CVE-2012-1108;b3646a07348ffa276ea41a9dae03ddc63ea6c532;taglib/ogg/xiphcomment.cpp;2011-06-09 18:44:54+02:00;2012-09-06T18:55Z
CVE-2012-1118;eb803ed02105fc919cf5f789e939f2b824162927;core/access_api.php;2012-02-28 01:40:19+01:00;2012-06-29T19:55Z
CVE-2012-1119;dea7e315f3fc96dfa995e56e8810845fc07a47aa;core/bug_api.php;2012-03-02 16:31:48+01:00;2012-06-29T19:55Z
CVE-2012-1122;0da3f7ace233208eb3c8d628cc2fd6e56d83839f;bug_actiongroup.php;2012-01-09 14:20:02+01:00;2012-06-29T19:55Z
CVE-2012-1123;f5106be52cf6aa72c521f388e4abb5f0de1f1d7f;api/soap/mc_api.php;2012-02-16 09:41:56+00:00;2012-06-29T19:55Z
CVE-2012-1146;371528caec553785c37f73fa3926ea0de84f986f;mm/memcontrol.c;2012-02-24 08:55:51-08:00;2012-05-17T11:00Z
CVE-2012-1188;1269fe8b3813c7b7d5552a2b88bc2e7bd4d0c1f9;backend/modules/error/actions/index.php;2012-02-28 18:35:43+01:00;2012-09-26T00:55Z
CVE-2012-1190;86073d532aed656550cb731aa5b4288b126ae7a6;js/replication.js;2012-02-16 15:22:42+01:00;2012-05-03T04:08Z
CVE-2012-1207;a9986b86c53de0582248b39605660fbba0c21a29;frontend/core/engine/javascript.php;2012-02-13 16:13:35+01:00;2012-02-24T13:55Z
CVE-2012-1208;d65c083adc91c88d21bd9a0df4c2688df634c6ff;backend/core/engine/base.php;2012-02-14 09:17:46+01:00;2012-02-24T13:55Z
CVE-2012-1209;c8ec9c58a6b3c46cdd924532c1de99bcda6072ed;backend/core/engine/base.php;2012-02-14 09:16:47+01:00;2012-02-24T13:55Z
CVE-2012-1571;1859fdb4e67c49c463c4e0078054335cd46ba295;src/cdf.c;2012-02-17 04:23:30+00:00;2012-07-17T21:55Z
CVE-2012-1583;d0772b70faaf8e9f2013b6c4273d94d5eac8047a;net/ipv6/xfrm6_tunnel.c;2007-04-28 21:26:23-07:00;2012-06-16T21:55Z
CVE-2012-1584;dcdf4fd954e3213c355746fa15b7480461972308;taglib/toolkit/tbytevector.cpp;2012-03-10 08:46:20+01:00;2012-09-06T18:55Z
CVE-2012-1597;58854564c7b8672090c25c4b1677d08620d870f2;classes/ezjscajaxcontent.php;2012-05-09 12:17:22+02:00;2012-08-17T00:55Z
CVE-2012-1902;c51817d3b8cb05ff54dca9373c0667e29b8498d4;show_config_errors.php;2012-03-28 12:39:39-04:00;2012-04-06T19:55Z
CVE-2012-1909;a206b0ea12eb4606b93323268fc81a4f1f952531;src/main.cpp;2012-03-03 18:26:36+01:00;2012-08-06T16:55Z
CVE-2012-2100;d50f2ab6f050311dbf7b8f5501b25f0bf64a439b;fs/ext4/super.c;2012-01-10 11:51:10-05:00;2012-07-03T16:40Z
CVE-2012-2119;b92946e2919134ebe2a4083e4302236295ea2a73;drivers/net/macvtap.c;2012-05-02 18:22:21+03:00;2013-01-22T23:55Z
CVE-2012-2123;d52fc5dde171f030170a6cb78034d166b13c9445;security/commoncap.c;2012-04-18 12:37:56+10:00;2012-05-17T11:00Z
CVE-2012-2127;905ad269c55fc62bee3da29f7b1d1efeba8aa1e1;fs/proc/root.c;2011-12-09 00:40:19-05:00;2012-06-21T23:55Z
CVE-2012-2129;ff71173477e54774b5571015d49d944f51cb8a26;inc/html.php;2012-04-19 11:26:46+02:00;2012-08-27T21:55Z
CVE-2012-2136;cc9b17ad29ecaa20bfe426a8d4dbfb94b13ff1cc;net/core/sock.c;2012-05-31 18:22:45-04:00;2012-08-09T10:29Z
CVE-2012-2375;20e0fa98b751facf9a1101edaefbc19c82616a68;fs/nfs/nfs4proc.c;2012-03-24 14:33:26-04:00;2012-06-13T10:24Z
CVE-2012-2383;ed8cd3b2cd61004cab85380c52b1817aca1ca49b;drivers/gpu/drm/i915/i915_gem_execbuffer.c;2012-04-23 22:32:02+02:00;2012-06-13T10:24Z
CVE-2012-2384;44afb3a04391a74309d16180d1e4f8386fdfa745;drivers/gpu/drm/i915/i915_gem_execbuffer.c;2012-04-23 22:32:15+02:00;2012-06-13T10:24Z
CVE-2012-2390;c50ac050811d6485616a193eb0f37bfbd191cc89;mm/hugetlb.c;2012-05-29 16:22:24-07:00;2012-06-13T10:24Z
CVE-2012-2417;9f912f13df99ad3421eff360d6a62d7dbec755c2;lib/Crypto/PublicKey/ElGamal.py;2012-04-18 23:13:08+02:00;2012-06-17T03:41Z
CVE-2012-2669;bcc2c9c3fff859e0eb019fe6fec26f9b8eba795c;tools/hv/hv_kvp_daemon.c;2012-06-10 00:29:46+09:00;2012-12-27T11:47Z
CVE-2012-2674;7f5aa4f35e23fd37425b3a5041737cdf58f87385;libc/bionic/malloc_debug_leak.c;2012-05-07 10:50:21-07:00;2012-07-25T19:55Z
CVE-2012-2675;2965eca30c408c13473c4146a9d47d547d288db1;nedmalloc.c;2012-04-14 16:39:42-04:00;2012-07-25T19:55Z
CVE-2012-2744;9e2dcf72023d1447f09c47d77c99b0c49659e5ce;net/ipv6/netfilter/nf_conntrack_reasm.c;2010-02-19 18:18:37+01:00;2012-08-09T10:29Z
CVE-2012-2745;79549c6dfda0603dba9a70a53467ce62d9335c33;kernel/cred.c;2012-04-11 08:20:11-07:00;2012-08-09T10:29Z
CVE-2012-2983;4cd7bad70e23e4e19be8ccf7b9f245445b2b3b80;file/edit_html.cgi;2012-07-10 11:01:59-07:00;2012-09-11T18:55Z
CVE-2012-3364;67de956ff5dc1d4f321e16cfbd63f5be3b691b43;net/nfc/nci/ntf.c;2012-06-25 16:38:40+02:00;2013-01-22T23:55Z
CVE-2012-3366;a524967e8d5c4c22e49cd619aed20c87a316c0be;src/lib/Server/Plugins/Trigger.py;2012-06-12 09:20:10-04:00;2012-07-03T16:40Z
CVE-2012-3371;034762e8060dcf0a11cb039b9d426b0d0bb1801d;nova/scheduler/filters/affinity_filter.py;2012-07-11 10:23:58-04:00;2012-07-17T21:55Z
CVE-2012-3375;13d518074a952d33d47c428419693f63389547e9;fs/eventpoll.c;2012-04-25 21:26:33-07:00;2012-10-03T11:02Z
CVE-2012-3382;d16d4623edb210635bec3ca3786481b82cde25a2;mcs/class/System.Web/System.Web/HttpForbiddenHandler.cs;2012-07-06 13:42:43-04:00;2012-07-12T21:55Z
CVE-2012-3400;adee11b2085bee90bd8f4f52123ffb07882d6256;fs/udf/super.c;2012-06-28 19:30:58+02:00;2012-10-03T11:02Z
CVE-2012-3430;06b6a1cf6e776426766298d055bb3991957d90a7;net/rds/recv.c;2012-07-23 01:01:44-07:00;2012-10-03T11:02Z
CVE-2012-3458;91becae76101cf87ce8cbfabe3af2622fc328fe5;beaker/crypto/pycrypto.py;2012-08-07 10:13:51-07:00;2012-09-15T17:55Z
CVE-2012-3501;80f74451f628264d1d9a1f1c0bbcebc932ba5e00;src/squidclamav.c;2012-07-24 15:44:54+02:00;2012-08-25T10:29Z
CVE-2012-3508;5ef8e4ad9d3ee8689d2b83750aa65395b7cd59ee;program/lib/washtml.php;2012-08-15 10:12:18+02:00;2012-08-25T10:29Z
CVE-2012-3510;f0ec1aaf54caddd21c259aea8b2ecfbde4ee4fb9;kernel/tsacct.c;2006-10-30 12:08:41-08:00;2012-10-03T11:02Z
CVE-2012-3511;9ab4233dd08036fe34a89c7dc6f47a8bf2eb29eb;mm/madvise.c;2012-07-06 10:34:38-07:00;2012-10-04T03:28Z
CVE-2012-3525;aabcffae560d5fd00cd1d2ffce5d760353cf0a4d;s2s/out.c;2012-08-22 08:03:58+02:00;2012-08-25T16:55Z
CVE-2012-3542;c13d0ba606f7b2bdc609a7f388334e5efec3f3aa;keystone/identity/core.py;2012-08-23 08:02:55-05:00;2012-09-05T23:55Z
CVE-2012-3866;fd44bf5e6d0d360f6a493d663b653c121fa83c3f;lib/puppet/defaults.rb;2012-06-26 17:35:23-07:00;2012-08-06T16:55Z
CVE-2012-4219;0f0c2f1e2b3ece41cc1bb99a9931c8fcc7c917bc;show_config_errors.php;2012-07-31 23:22:41+02:00;2012-08-21T19:55Z
CVE-2012-4394;d203fa2c50f4b2791e68e2b8ab9a0f8b94f9c9f8;apps/files/js/filelist.js;2012-07-11 19:15:11+02:00;2012-09-05T23:55Z
CVE-2012-4395;0074062b5329c3d43679909fddce2d70608a4475;index.php;2012-06-15 16:16:00+02:00;2012-09-05T23:55Z
CVE-2012-4396;cc653a8a408adfb4d0cd532145668aacd85ad96c;apps/user_openid/settings.php;2012-06-11 11:54:45+02:00;2012-09-05T23:55Z
CVE-2012-4397;54a371700554ed21a5cb7db03126b6c95ae4cbd3;apps/contacts/lib/vcard.php;2012-05-21 21:49:35+02:00;2012-09-05T23:55Z
CVE-2012-4444;70789d7052239992824628db8133de08dc78e593;net/ipv6/reassembly.c;2010-09-07 13:57:21-07:00;2012-12-21T11:47Z
CVE-2012-4467;ed6fe9d614fc1bca95eb8c0ccd0e92db00ef9d5d;net/socket.c;2012-09-05 18:34:13-07:00;2012-10-10T21:55Z
CVE-2012-4508;dee1f973ca341c266229faa5a1a5bb268bed3531;fs/ext4/extents.c;2012-10-10 01:04:58-04:00;2012-12-21T11:47Z
CVE-2012-4565;8f363b77ee4fbf7c3bbcf5ec2c5ca482d396d664;net/ipv4/tcp_illinois.c;2012-11-01 11:55:59-04:00;2012-12-21T11:47Z
CVE-2012-4752;9605e1926c6081e88326bf78a02c1d1b83126c4f;core/ajax/appconfig.php;2012-07-26 00:06:51+02:00;2012-09-05T23:55Z
CVE-2012-5517;08dff7b7d629807dbb1f398c68dd9cd58dd657a1;mm/memory_hotplug.c;2012-07-31 18:42:44-07:00;2012-12-21T11:47Z
CVE-2012-5532;95a69adab9acfc3981c504737a2b6578e4d846ef;tools/hv/hv_kvp_daemon.c;2012-11-15 15:38:34-08:00;2012-12-27T11:47Z
CVE-2012-5571;9d68b40cb9ea818c48152e6c712ff41586ad9653;keystone/contrib/ec2/core.py;2012-11-13 15:49:19-08:00;2012-12-18T01:55Z
CVE-2012-5622;1ad0d1d792395306b59a34ad7b6e7e89a35d041e;openshift-console/app/controllers/application_controller.rb;2012-12-03 16:46:59-05:00;2012-12-18T01:55Z
CVE-2012-5625;9d2ea970422591f8cdc394001be9a2deca499a5f;nova/virt/libvirt/utils.py;2012-12-11 16:21:34+01:00;2012-12-26T22:55Z
CVE-2012-5642;83109bce144f443a48ef31165a5389b7b83f4e0e;server/action.py;2012-10-08 22:14:51-04:00;2012-12-31T11:50Z
CVE-2012-5646;32564a0839b1517d762afab2013c26c0959bac00;node-util/www/html/restorer.php;2012-12-04 17:38:45-07:00;2013-02-24T21:55Z
CVE-2012-5647;32564a0839b1517d762afab2013c26c0959bac00;node-util/www/html/restorer.php;2012-12-04 17:38:45-07:00;2013-02-24T21:55Z
CVE-2012-6084;ac0707aa61d9c20e9b09062294701567c9f41595;modules/m_capab.c;2012-12-31 13:13:05-06:00;2013-01-01T15:55Z
CVE-2012-6112;22910187bfb9edae90c26e10100d8145b505b974;classes/GoogleSpell.php;2012-11-16 11:08:03+01:00;2013-01-27T22:55Z
CVE-2012-6116;65f1e42b7bda0f3410931c50598540d944d8bf0d;katello-configure/modules/certs/manifests/config.pp;2013-01-22 12:48:10+01:00;2013-03-01T05:40Z
CVE-2012-6537;1f86840f897717f86d523a13e99a447e6a5d2fa5;net/xfrm/xfrm_user.c;2012-09-20 18:08:40-04:00;2013-03-15T20:55Z
CVE-2012-6538;4c87308bdea31a7b4828a51f6156e6f721a1fcc9;net/xfrm/xfrm_user.c;2012-09-20 18:08:39-04:00;2013-03-15T20:55Z
CVE-2012-6539;43da5f2e0d0c69ded3d51907d9552310a6b545e8;net/socket.c;2012-08-15 21:36:31-07:00;2013-03-15T20:55Z
CVE-2012-6540;2d8a041b7bfe1097af21441cb77d6af95f4f4680;net/netfilter/ipvs/ip_vs_ctl.c;2012-08-15 21:36:31-07:00;2013-03-15T20:55Z
CVE-2012-6541;7b07f8eb75aa3097cdfd4f6eac3da49db787381d;net/dccp/ccids/ccid3.c;2012-08-15 21:36:31-07:00;2013-03-15T20:55Z
